,Unnamed: 0,Review,Sentiment
411,411,kurma bagus daging empuk tebal coba pakai bikin kue langgan moga kualitas kurma bagus terima kasih seller,Positive
412,412,kurma matang sempurna mantap pokok pas anak tua sukses moga berkah juragan amin,Positive
413,413,bagus response cepat kirim cepa packing recommended seller,Positive
414,414,kualitas kurma top daging tebal lembut packing bagus tutup box buka kurma bungkus plastik order,Positive
415,415,beli ulang ulang lumpia enak packing bagus jual responsif kirim cepat,Positive
416,416,produk fresh lezat packing rapi kirim cepat layan toko ramah sukses,Positive
417,417,enak isi saus mantap,Positive
418,418,beli seller responsif emas bubble wrap kotak kualitas kimchi segar enak overall good job,Positive
419,419,kimchi my cinta enak beli kimchi id best pokok,Positive
420,420,mantap dibiarka pas asemnya,Positive
421,421,respon cepat aman buah segar bagus kirim cepat,Positive
422,422,buah bagus kurir jual,Positive
423,423,produk gambar,Positive
424,424,enak banget cepat,Positive
425,425,respon seller pisangnyaaa enakkk manis tagih,Positive
426,426,harga porsi jangkau enak kirim cepatgood job,Positive
427,427,makan bnykan soun daging ayam lumayan sambal enak pcking aman respon cepat,Positive
428,428,mantap pastel mesan sekian kali langgan puas jual ramah banget rekomend pokok,Positive
429,429,enakk isi saosnya mantap seller ramah terima kasih,Positive
430,430,cookies enak mulut,Positive
431,431,enakkkk cryyyyy packaging oke tengkyu,Positive
432,432,respon seller okpackaging rapi pesan kuk enak tekstur pas manis rang manis,Positive
433,433,baik packing rapi kualitas makan bagus,Positive
434,434,layan cepat langgan toko,Positive
435,435,layan top bgtexp lamastp beli maling toko inithe best seller,Positive
436,436,oripengiriman cepat sippp,Positive
437,437,packaging utuh kirim anggoto keluarga isoman moga pulih promo real food sukses,Positive
438,438,deskripsi seller fast response kirim aman rumah,Positive
439,439,barang bagus original packaging bagus full bubble wrap lap lap packing kardus segel,Positive
440,440,janji kaleng kaleng kaleng kecewa banget,Negative
441,441,foto bonus foto kecill citra kill sungguh kecewa,Negative
442,442,rugi bayar instan delivery mahal order cek lengkap pesan praktis cepat tuntas berteletele kirim ulang kecewa siasia belanja mahal,Negative
443,443,layan rekan kecewa,Negative
444,444,order k kecewa bungkus pecah kopi hambur salah selese seler kurir,Negative
445,445,kecewa salah packing kemas produk hancur sangka kelas pronas,Negative
446,446,hancur tempenyasaya kasih puing tempeyg utuh beberapakecewa sih bayar,Negative
447,447,parah pakai bangetkalengnya bentuknyapeyot super parahtolong packing perhati kecewa,Negative
448,448,dimsum hancur,Negative
449,449,kirim amat kecewa,Negative
450,450,pia kak pas buka hancur bubble wrap,Negative
451,451,kecewa kirim garagara batas kirim covid pesan ambil kirim terima maklum pas terima kotak pesan,Negative
452,452,pesan rumah alamat,Negative
453,453,pesan sukiyaki konbutsuyu deskripsi tulis kecewa bgt,Negative
454,454,maaf beli kecewa pesan x dus isi kirim dus isi,Negative
455,455,packing beranta sungguh kecewa,Negative
456,456,beli puas beli kecewa irit packaging alas beli tiramisu kardus jual keteng,Negative
457,457,ekspektasi kecewa emak valrhona chocolate sisa enak inti kecewa,Negative
458,458,brownis penyek untung hancur kecewa kirim antaraja lambat bikin brownis penyek tokped daftar hitam antaraja,Negative
459,459,beli terima kasih kecewa,Negative
460,460,kecewa ganti alamat,Negative
461,461,minum mual beda,Negative
462,462,jujur kecewa beli sekian minum hari bsknya asam minum mohon kadaluarsanya,Negative
463,463,kecewa kadaluarsa minum hari besok asam minum mohon pasti kadaluarsanya jujur kecewa,Negative
464,464,kecewa basi kopsus sameday sampai malam,Negative
465,465,hari basi t t,Negative
466,466,kulkas basi hiks,Negative
467,467,dikirimin kopi masuk kulkas besok coba basi,Negative
468,468,pesan kopi keluarga botol kirim botol jual dichat respon kecewa jual,Negative
469,469,mon maaf mesan beda mesan enak pahit mesan temu rambut kopi mohon jaga kualitas pesan terima kasih,Negative
470,470,minum besok basi,Negative
471,471,pesan malam rumah sore aman minum asem kecewa,Negative
472,472,udang rebon semur ayam lele kikil enak semuatapi ayam ungkepnya maaf benarbenar kecewa buka boxnya bau amistidak fresh cium goreng amis barusan coba ungkep ulang bumbu ayam goreng goreng cium bau enak tulang pesan box kurir gojek instan minta maaf jual,Negative
473,473,terima package makan rusak buka bekas kecewa,Negative
474,474,gepuk fresh enak jamur sayang banget beli buang,Negative
475,475,gepuk pahit,Negative
476,476,maaf jelek produk kecewa gepuk toples warna merah hr jamur toples enak bgtzz gepuk,Negative
477,477,barang enak beda,Negative
478,478,kecewa,Negative
479,479,sambal asam chat jual respon kecewa,Negative
480,480,enak kuah kental bnyakin air asrep karuan pokok pretttt,Negative
481,481,coklat lembek benyek,Negative
482,482,beli cashew kirim almond beli kirim berkah dagang mu,Negative
483,483,hancurrrr keras,Negative
484,484,keripik tempe hancur bau tengik makan,Negative
485,485,barang order bayar rb paket promo harga rb jual tipu official store toped tanggung kapok kembali uang rb,Negative
486,486,layan buruk pesan grab instan jam jam sore chat respons profesional layan konsumen,Negative
487,487,roti keras enak,Negative
488,488,keras main kayak batu,Negative
489,489,keripik usus bau bangkai asin me review kecewa kualitas keripik usus bau sengat jadi bahan introspeksi tuduh kompetitor toko,Negative
490,490,beli asin banget packingannya dibuble wrap dos kripiknya hancur,Negative
491,491,hambaaarrrrrrr,Negative
492,492,oi kirim pesan coba cek pes,Negative
493,493,cancel ganti kirim cincong,Negative
494,494,beli enak kota hoedjan,Negative
495,495,layan banget pakai ekspedisi gojek instan jam toko jam sore,Negative
496,496,ulas sih minta tumbuk halus benarbenar parah,Negative
497,497,order k kecewa bungkus pecah kopi hambur salah selese seler kurir,Negative
498,498,beli abon srundeng kasih srundeng abon retur kirim bareng ribet,Negative
499,499,keras,Negative
500,500,roti keras enak,Negative
501,501,hancur patah patah,Negative
502,502,busyeetttlamaaa amit brgnyapdhl order,Negative
503,503,halus kirim kasar laen minum kopi duli biar melek admin urus order,Negative
504,504,parah respon butuh order kirim granola hancur,Negative
505,505,robusta deskripsi ekspetasi payah,Negative
506,506,rasa daun jeruknyabad taste,Negative
507,507,pesan kurir instan rumah bintaro jaksel kurir arah bekas jual bilang tukang gojek ambil alternatif helllooowwww kurir ojek online rumah tua tukang urut jual pasti antar kurir ambil apalagj kurir instan lepas tangan pesan kurir instan jaga kualitas makan jaga rumah seal rapat,Negative
508,508,sampenyapas jamur ginihaduuhparah,Negative
509,509,jamur padaha expnya perhati produk,Negative
510,510,bau banget bau sampah,Negative
511,511,kayak basi kayak bau tong sampah,Negative
512,512,bau makan nyaman enak,Negative
513,513,amit,Negative
514,514,ngadi sumpah pakai saos sambal pakai gochujang gochugaru makan kimchi asli korea gaakan suka kirim super lambat pesan gila,Negative
515,515,layan,Negative
516,516,enak basi iuhhhh beli potong rezeki mu sriusan basi bau apek cuankinya mlempem bocinyaa bau bumbu kayak segar kemas kayak debu ahhhhh sesal jual niat cari uang cari rasaaaa kualitas,Negative
517,517,bakso asemmm basi enak dehmungkin beda beda pulau pikir pikir beli jamin basiii,Negative
518,518,layak buang,Negative
519,519,jeruk busuk kirim busuk air pilus keras,Negative
520,520,masak nasi porang asa karet praktis seduh air panas mantaabbb,Positive
521,521,sangaat praktis euy harga maya sih enak mantap repeat order nih,Positive
522,522,enak pulen benarbenar tekstur nasi gampang buat,Positive
523,523,kirim cepat responsif recommended barakat terima kasih,Positive
524,524,mantap rekomendasi murah murah enak,Positive
525,525,lengkap bagus kirim cepat terpercayaa nomor indonesia,Positive
526,526,respon kirim cepat packing rapi recommended seller,Positive
527,527,alhamdulillah repeat order free ongkos kirim enak harga murah pasti gurih mantap krupuknya,Positive
528,528,respon jual nya harga muraaaaaah packing rapiiiii kirim lumayan cepat lahh coklat enakkkkkk,Positive
529,529,mantap banget coklat beli promo ditambahin kupon mumer pokok,Positive
530,530,alhamdulillah pkt nya smpeank senang banget makan sarden abcmakasi seller tokopedia,Positive
531,531,kirim cepat amanah,Positive
532,532,mantaab pl langgan keluarga syukaaaa terima kasih,Positive
533,533,kurma medjol palestina favorit bgtt legit trllu manis biji keciiil daging jumbo cocok ibukku diabetes beli terima kasih kakak kirim cepat hri aja terima kasih tokped gratis ongkos kirim moga allah subhanahu wa taala kah,Positive
534,534,enak lumpia basah admin daun bawang lebih kasih terima kasih beli,Positive
535,535,respon kirim siang pesan malam,Positive
536,536,enak bangetzzzudah berulamg order,Positive
537,537,repeat order,Positive
538,538,repeat order mantap,Positive
539,539,langgan harga jangkau kirim oke,Positive
540,540,beli pastel ngecewain mantappp seller ramah banget,Positive
541,541,enak enak enak enak order reorder terima kasih sukses,Positive
542,542,enak packing bagus bangett terima kasihh recommended,Positive
543,543,beli krupuknya mantap kirim cepat rusak terima kasih jual kurir si cepat,Positive
544,544,jual responsive selamat kali order bawa turki kakak terima kasih kakak,Positive
545,545,kali beli tuang coffee terbaaiikk,Positive
546,546,dimsum mantaapselalu setia tani hangat musim hujansetiap gigit nyoosuenaaak tenantks,Positive
547,547,bagus bagus dimsumnyamasih kedaan bagus penyok segar produk rekomen banget belanja enak capek masak biar hemat sehat dirumahmakasi mudah masak,Positive
548,548,enak bikin tagih,Positive
549,549,rendang enakkk daging empukkk salut kirim lebaran was ngirimnya tunda hari pas momen jual gerceppp thanksss,Positive
550,550,enaaaak order,Positive
551,551,rendang lembut enakbngett kirim cepat rekomended,Positive
552,552,baik sih iniii pesan nya super cepat nya nya cepat bgtttt pesan besok nya emas amann banget terima kasih seller kurir,Positive
553,553,mantaaapppppp banget renyahhh hrg fs k free ongkiiir cinta cinta luv,Positive
554,554,kripsusnya juara order mulut anakpokoke top markotop,Positive
555,555,mienya enak favorit keluarga langgan beli mie sedap toko os packing rapi bonus terima kasih,Positive
556,556,bagus produk enak marumiya rice topping furikake bubur harga jangkau recommended,Positive
557,557,terima kasih layan products bagus packaging aman products foto harga saing bagus kirim cepat recommended shop seller blanja moga maju sukses,Positive
558,558,beli sesal kualitas oke kirim bagus cepat packagingnya rapi aman,Positive
559,559,alhamdulillah terima packing aman pesan suka mie sedap varian laksa singapura,Positive
560,560,jelek order keterimajgn order disiniorder,Negative
561,561,terima tanggung belanja dikecewain,Negative
562,562,sangatsangat beda foto,Negative
563,563,bad service kirim day gosend lewat batas estimasi layan kirim sameday gosend non aktif beli bayar mahal ongkos kirim,Negative
564,564,buka bentul aneh kayak leleh dibekuin buka kirim,Negative
565,565,dendeng terima jamur putih muka daging ketumbar makan kasar seller mohon perhati kualitas produk jual terima kasih,Negative
566,566,dendeng daging sapi asli campur,Negative
567,567,pisang isi nyeesel,Negative
568,568,mentah,Negative
569,569,beli kg dimix pisang hijau kuning kirim kuning hadeeehh,Negative
570,570,plastik pecah lembek,Negative
571,571,hancur kirim jakarta,Negative
572,572,pesan varian pcs kirim pcs,Negative
573,573,layan buruk kirim enak beli,Negative
574,574,keripik tempe pecah packing kopong edit asin beuh recommended micin komplain pakai asuransi komplain worth habis komplain jual terima kritik layak bintang maaf baik packing ekspedisi mana packing keripik pakai plastik kosong padat hancur koclak dus pakai buble mubazir,Negative
575,575,kapok belanja kirim,Negative
576,576,produk layak makan jamur pcs tulis expired date harap qc ulang produk makan layak makan konsumen,Negative
577,577,pie susu jamur aduh parah banget sih jual,Negative
578,578,beli kotak isi total buah pie buah pie jamur paket buka antar kurir expire date coba cek ulas beli kendala pie jamur jelek kontrol kualitas pie susu kasihan reputasi toko ikut rusak garagara produk jaga reputasi milik produk maaf kakak jual ulas jujur produsen produk baik kontrol kualitas produk,Negative
579,579,pie susunyabberjamur simpan minggu expiry date bulan beli bal biar temanteman beli pie susu aware sedih sayang makan pas makan jamur paksa buang chat jual masuk kulkas pas beli bal masuk kulkas sih informasi temanteman beli,Negative
580,580,kirim satu chat apa jual komplain selesai kecewa anak suka tunggu kirim,Negative
581,581,berat ubah baik produk packing blanja mhl diongkir riil estimasi,Negative
582,582,free canister kirim payah kecewah malas beli,Negative
583,583,kirim lambat minggu butuh cepat beli supermarket,Negative
584,584,kue pas coba asemkue lamadi komplain jual bilang konsumsi makan tanggung,Negative
585,585,pia kirim,Negative
586,586,bad admin opportunity lost gara gara pesan abai admin perhati manajemen wingsfood,Negative
587,587,halu express bilang tanggung bayar tokopedia tokopedia transfer ganti tanggung,Negative
588,588,gambar situ gula hijau kirim kuning sih beda harga beda enak hijau tokped guna sesal,Negative
589,589,pesan pesan gula kilogram kecap kemas kakak perempuan gula kg kakak perempuan kecap,Negative
590,590,kotak paket gede coklat bungkus bubble wrap kotak paket tambah kertas isi coklat amburadul,Negative
591,591,packaging aman mie remuk angkut banget asli parah,Negative
592,592,kayak buavta worth it,Negative
593,593,baca komposisi deskripsi minum mangga curiga jual beli harga mahal pikir full mangga artificial mangga manis buat sehat,Negative
