Category,Product Name,Seller,Location,Price,Overall Rating,Number Sold,Total Reviews,Link,Customer Rating,Review,Emotion,Sentiment
Komputer & Laptop,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Vention Authorized Store,Jakarta Barat,Rp112.000,4.9,14900,7957,https://www.tokopedia.com/sinshe-tekno/usb-hub-vention-4-port-usb-3-0-2-0-high-speed-power-adapter-otg-chl-3-0-0-15m,1,"tidak berfungsi, tapi yaa sudahlah sudah ditambah daya pakai mikro usb cas hp tetap tidak bisa",Sad,Negative
Komputer & Laptop,Mini Keyboard Wireless i8 2.4G Handheld Keyboard For PC Android TV Box,Mix acc88,Jakarta Utara,"Rp56,000",4.8,18300,5431,https://www.tokopedia.com/mixacc88/mini-keyboard-wireless-i8-2-4g-handheld-keyboard-for-pc-android-tv-box,1,"Produk kurang baik, dan rusak",Sad,Negative
Komputer & Laptop,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Logitech Official Store,Jakarta Timur,Rp1.199.000,4.9,10900,4760,https://www.tokopedia.com/logitech/logitech-c920-webcam-pro-full-hd-1080p-autofocus-noise-cancelling,1,"untuk kualitas ternyata sama dengan merk China lain 1080p juga yang harga nya 300rb an, bahkan lebih bagus merk lain di 600rb an. lalu untuk pengiriman lambat sekali dari official store, pesan tgl 27, sampai tgl 1, sehingga saya tdk sempat menggunakan pada zoom meeting dan harus memakai hp. cukup kecewa dengan produk dan pelayanan Logitech. kalau utk keyboard nya dan mouse nya emang cukup bagus bbrp model nya, tapi sy kapok beli disini karena barang akan hanya di proses bbrp jam sblm pembatalan walaupun pesan nya di hari biasa.",Sad,Negative
Komputer & Laptop,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Logitech Official Store,Jakarta Timur,Rp1.199.000,4.9,10900,4760,https://www.tokopedia.com/logitech/logitech-c920-webcam-pro-full-hd-1080p-autofocus-noise-cancelling,1,"pengiriman 2 hari terlambat. padahal bilang bakal lgsg dikirim. habis order di chat lgsg ga respon. utk official store brand segede logitech, sungguh mengecewakan.",Sad,Negative
Komputer & Laptop,Rexus Q20 Mouse Wireless Office Silent Click - Hitam,Aquarius Official,Jakarta Barat,Rp50.000,4.9,1790,848,https://www.tokopedia.com/aquarius-id/rexus-q20-mouse-wireless-office-silent-click-hitam,1,mousenya kurang responsif. jd harus teken agak kuat,Sad,Negative
Komputer & Laptop,Rexus Q20 Mouse Wireless Office Silent Click - Hitam,Aquarius Official,Jakarta Barat,Rp50.000,4.9,1790,848,https://www.tokopedia.com/aquarius-id/rexus-q20-mouse-wireless-office-silent-click-hitam,1,baru pake 2 bulan sensornya udah jelek suka kemana2,Sad,Negative
Komputer & Laptop,Logitech M191 Mouse Wireless Full Size - Mid Grey,Logitech Official Store,Jakarta Timur,Rp299.000,4.9,9798,5559,https://www.tokopedia.com/logitech/logitech-m191-mouse-wireless-full-size-mid-grey,1,Sangat kecewa. Baru 4 bulan scroll sudah rusak.,Sad,Negative
Komputer & Laptop,Logitech M191 Mouse Wireless Full Size - Mid Grey,Logitech Official Store,Jakarta Timur,Rp299.000,4.9,9798,5559,https://www.tokopedia.com/logitech/logitech-m191-mouse-wireless-full-size-mid-grey,1,"belom 1 bulan udah gak nyala, baterai udah diganti tetap saja gak nyala. kecewa, udah 2x di kerjain logitech",Sad,Negative
Komputer & Laptop,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,SS OLSHOP,Jakarta Pusat,"Rp230,000",4.9,1408,721,https://www.tokopedia.com/ssolshoop/charger-adaptor-macbook-pro-2008-2009-2010-2011-2012-magsafe-1-60w-ori,1,"Sangat mengecewakan, barang yg dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 X ongkos kirim....SANGAT MENGECEWAKAN",Anger,Negative
Komputer & Laptop,Adaptor Charger Laptop Asus A455LA A455LD A455LB A455 A455L Original,Three Acc,Jakarta Utara,"Rp66,000",4.8,2702,882,https://www.tokopedia.com/threeacc/adaptor-charger-laptop-asus-a455la-a455ld-a455lb-a455-a455l-original,1,"Kualitas chargeran jelek bangettt, baru tiga Hari pakai sudah rusakk",Anger,Negative
Komputer & Laptop,Charger Adaptor Laptop Acer Aspire E14 E5-421 E5-431 E5-471 E5-475G,Nootbook part,Jakarta Pusat,"Rp55,000",4.9,2010,970,https://www.tokopedia.com/satiman/charger-adaptor-laptop-acer-aspire-e14-e5-421-e5-431-e5-471-e5-475g,1,"Pelayanan toko jelek, proses barang lambat, di chat tidak menjawab, barang rata-rata",Anger,Negative
Komputer & Laptop,CoolCold Laptop Vacuum Vacum Cooler Cooling Pad Hisap Panas Notebook,Ibagstore,Kota Depok,"Rp55,000",4.8,13900,6671,https://www.tokopedia.com/lbagstore/coolcold-laptop-vacuum-vacum-cooler-cooling-pad-hisap-panas-notebook?src=topads,1,"Barang Rusak , Ga Guna Sama Sekali ... Parah",Anger,Negative
Komputer & Laptop,Logitech MK275 Wireless Keyboard Mouse Combo,Logitech Official Store,Jakarta Timur,Rp.200.000,4.9,3225,1528,https://www.tokopedia.com/logitech/fs-logitech-mk275-wireless-keyboard-mouse-combo,3,"cepet rusak, kadang konek kadang engga",Anger,Negative
Komputer & Laptop,Logitech G102 Lightsync Gaming Mouse [FS] - Hitam,Logitech G Official,Jakarta Pusat,Rp379.002,4.9,3185,1829,https://www.tokopedia.com/logitech-g/logitech-g102-lightsync-gaming-mouse-fs-hitam,3,"barang gajelas lama sampai, kotak penyok”",Anger,Negative
Komputer & Laptop,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,SanDisk Official,Jakarta Pusat,Rp75.900,4.9,6754,3507,https://www.tokopedia.com/sandisk-official/sandisk-ultra-microsd-32gb-a1-microsdhc-uhs-i-micro-sd-no-adapter,1,"SETELAH DICEK TIDAK UTUH 32GB. KOK BISA YA???!!.. KEMANA SISA 3GB NYA MAS/MBA???KRN LAGI BUTUH, YAUDAHLAH CUKUP TAU BELI DISINI. PERTAMA DAN TERAKHIR BELI DISINI.",Anger,Negative
Komputer & Laptop,SanDisk Ultra MicroSD 32GB A1 microSDHC UHS-I micro sd - No Adapter,SanDisk Official,Jakarta Pusat,Rp75.900,4.9,6754,3507,https://www.tokopedia.com/sandisk-official/sandisk-ultra-microsd-32gb-a1-microsdhc-uhs-i-micro-sd-no-adapter,1,"""Pesanan Saya TIDAK SAMPAI KE ALAMAT!!! SAYA MAU UANG SAYA KEMBALI!! SAYA BELUM MENERIMA PESANAN SAYA""",Anger,Negative
Komputer & Laptop,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,"RAJA RAM NUSANTARA",Jakarta Selatan,Rp85.000,4.9,7834,4099,https://www.tokopedia.com/rajaramnusantara/thermal-grizzly-kryonaut-thermal-paste-1-gram-cooler-original-kemasan-baru,1,beli kemasan baru di kirim kemasan lama ! BINTANG 1 KON%TL,Anger,Negative
Komputer & Laptop,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,"RAJA RAM NUSANTARA",Jakarta Selatan,Rp85.000,4.9,7834,4099,https://www.tokopedia.com/rajaramnusantara/thermal-grizzly-kryonaut-thermal-paste-1-gram-cooler-original-kemasan-baru,1,"ANJING TERNYATA PALSU INI BARANG BANGSAT2 AWAS KETIPU OI, YANG ASLI ADA SEGEL DISTRIBUTOR NYA",Anger,Negative
Komputer & Laptop,Thermal Grizzly Kryonaut Thermal Paste 1 Gram cooler ORIGINAL - KEMASAN BARU,"RAJA RAM NUSANTARA",Jakarta Selatan,Rp85.000,4.9,7834,4099,https://www.tokopedia.com/rajaramnusantara/thermal-grizzly-kryonaut-thermal-paste-1-gram-cooler-original-kemasan-baru,1,BARANG KW JANGAN BELI DISINI,Anger,Negative
Komputer & Laptop,Mouse Wireless Komic KM-803 - 1200DPI Nano USB Free Battery - Hijau,SpecialDealShop,Jakarta Utara,Rp90.000,4.8,4563,1811,https://www.tokopedia.com/specialdealshop/mouse-wireless-komic-km-803-1200dpi-nano-usb-free-battery-hijau,1,buruk,Anger,Negative
Komputer & Laptop,SanDisk Cruzer Blade 16GB CZ50 Flashdisk,SanDisk Official,Jakarta Pusat,"Rp82,500",4.9,35900,6630,https://www.tokopedia.com/sandisk-official/sandisk-cruzer-blade-16gb-cz50-flashdisk,1,barang bosok! sekali Pake rusak.. mau claim dijawab berbelit ama adminnya,Anger,Negative
Komputer & Laptop,Telkomsel Orbit Star 2,Myorbit Official Store,Kota Tangerang,Rp629.000,4.8,5998,3441,https://www.tokopedia.com/myorbito/telkomsel-orbit-star-2,1,"Chat tidak di balas, Kuota yang di janjikan 50gb nya tidak masuk, hancur la Parah parah",Anger,Negative
Komputer & Laptop,Xiaomi Mi Wifi Wireless Extender Pro Repeater Amplifier R03 Original,Top Deal,Jakarta Barat,"Rp129,000",4.9,13300,5723,https://www.tokopedia.com/topdeals/xiaomi-mi-wifi-wireless-extender-pro-repeater-amplifier-r03-original,1,GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,Anger,Negative
Komputer & Laptop,"Usb HUB Vention 4 Port Usb 3.0 2.0 High Speed Power Adapter OTG - CHL 3.0, 0.15m",Vention Authorized Store,Jakarta Barat,Rp112.000,4.9,14900,7957,https://www.tokopedia.com/sinshe-tekno/usb-hub-vention-4-port-usb-3-0-2-0-high-speed-power-adapter-otg-chl-3-0-0-15m,1,jir sehari pake udah rusak :( quality control dong yg bener ahelah,Anger,Negative
Komputer & Laptop,SSD 256GB RX7 SATA,ACE COMPUTER 22,Kota Tangerang,Rp370.000,5,6449,2425,https://www.tokopedia.com/acecom22/ssd-256gb-rx7-sata,1,"Ini gmn, ssd nya gak bisa di pake.... Sy minta ganti...",Anger,Negative
Komputer & Laptop,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Logitech Official Store,Jakarta Timur,Rp1.199.000,4.9,10900,4760,https://www.tokopedia.com/logitech/logitech-c920-webcam-pro-full-hd-1080p-autofocus-noise-cancelling,1,"""beli mahal2, malah sering tiba2 ngeblur kalau dipakai zoom. terus menghubungi CS nya, suruh klaim garansi aja, minta alamat ga dikasih2. hadeuhh, webcam 1 jutaan kualitas sampah.""",Anger,Negative
Komputer & Laptop,Vention High Speed USB 3.0 Hub for Windows Mac Linux - CHK 0.15 Meter,Vention Indonesia,Jakarta Barat,"Rp119,500",4.9,10200,5373,https://www.tokopedia.com/smartclick/laptop-stand-holder-lipat-adjustable-anti-slip-portable-untuk-laptop,1,tidak sesuai gambar.... Janggan percaya ama Seller ini penipu..... kualitas jelek.....,Anger,Negative
Komputer & Laptop,Laptop Stand Holder Lipat Adjustable Anti Slip Portable Untuk Laptop,SmartClick,Kab. Tangerang,Rp69.900,4.3,5108,2852,https://www.tokopedia.com/smartclick/laptop-stand-holder-lipat-adjustable-anti-slip-portable-untuk-laptop,1,"tolong pengiriman punya rasa tanggung jawab, ini paket habis berenang di comberan mana dan gak yakin isinya apakah masih bisa di pakai atau masuk bak sampah",Anger,Negative
Komputer & Laptop,Rexus GX2 Gladius Pro Gaming Gamepad - Joystick / Stick - Hitam,Trinity Official Store,Jakarta Barat,"Rp149,000",4.9,2022,1193,https://www.tokopedia.com/trinityofficial/rexus-gx2-gladius-pro-gaming-gamepad-joystick-stick-hitam,1,l2 r2 trigger nya ampas macam ***,Anger,Negative
Komputer & Laptop,"Samsung MicroSD Evo Plus 32GB 64GB 128GB 256GB 512GB 1TB Memory card - 64 gb, MicroSD Only",Samsung Storage Official,Jakarta Pusat,Rp121.000,4.9,9298,5206,https://www.tokopedia.com/samsung-storage/samsung-microsd-evo-plus-32gb-64gb-128gb-256gb-512gb-1tb-memory-card-64-gb-microsd-only,1,jelek,Anger,Negative
Komputer & Laptop,"SPC Monitor Komputer LED 19 inch HD, Garansi Resmi",SPC Official,Jakarta Barat,Rp1.509.000,4.9,2487,943,https://www.tokopedia.com/spcstorejakarta/spc-monitor-komputer-led-19-inch-hd-garansi-resmi,1,"Barang SAMPAH ini tidak seharusnya dikirimkan ke alamat saya, akan tetapi di TONG SAMPAH. Sangat MENGECEWAKAN, admin TIDAK MERESPON SAMA SEKALI CHAT SAYA. lihat barang yg dikirimkan, ada dead pixel, LALU LAYAR MONITORNYA KEBALIK. SANGAT MENGECEWAKAN. catatan buat teman-teman yg ingin beli, monitor ini tidak ada audio/speakernya, kualitas layar juga kurang baik. Jika ada rejeki lebih, belilah dengan merek yg bagus. SAYA SANGAT MENYESAL BELANJA DI SINI. SAYA TIDAK MEREKOMENDASIKAN BELANJA DISINI.",Anger,Negative
Komputer & Laptop,Prolink PRT7011L Portable 4G LTE Modem WiFi Mifi Hotspot - Plus PTC21801,Prolink Official Store,Jakarta Utara,Rp1.040.000,4.9,444,251,https://www.tokopedia.com/prolinkindonesia/prolink-prt7011l-portable-4g-lte-modem-wifi-mifi-hotspot-plus-ptc21801,1,"TidAk jujur dan kelihatan kalau memaksakan barang terjual. Barang dikirim tidak sesuai pesanan. Dan akhirnya pembeli disuruh mengirim barang yg tidak ada solusi barang ada atau tidak, dengan resiko barang yg di foto/ ditawarkan memang sebenarnya mungkin tidak ada.",Anger,Negative
Komputer & Laptop,Logitech G304 Lightspeed Mouse Gaming Wireless Sensor 12K DPI - Hitam,Logitech Official Store,Jakarta Timur,Rp699.000,5,8059,4581,https://www.tokopedia.com/logitech-g/logitech-g304-lightspeed-mouse-gaming-wireless-sensor-12k-dpi-hitam,1,"""Beli tgl 9. Pesanan Selesai tgl 12 dan....mouse rusak tgl 13 gak bisa komplain dari toped lagi. admin ditanyain gmna cara klaim garansi SANGAT TIDAK MEMBANTU, chat hari ini bales besok.da dibales gk di jawab2 lagi""",Anger,Negative
Komputer & Laptop,Digital Aliance Keyboard Gaming Meca Warrior X RGB - Hitam,Digital Alliance,Jakarta Pusat,Rp499.000,4.9,2200,1358,https://www.tokopedia.com/digital-alliance/digital-aliance-keyboard-gaming-meca-warrior-x-rgb-hitam,1,"""GUA BELI DAPETNYA V2, DI DESC GADA PENJELASAN MENGENAI VERSI, BAGUSAN V1 APALAGI RGBNYA RGB V2 BENER BENER CUMA RED GREEN BLUE SISA WARNANYA GAGUNA SWITCH PULLER GADAPET RGB REDUP PULA NGGA ADA PEMBERITAHUAN MENGENAI VERSI KEYBOARDNYA BENER2 KECEWA KAPOK BELI DA Ambil ae v*rt*x v7 tuh bagus drpd ini kecewa mau gua jual lagi pokoknya""",Anger,Negative
Komputer & Laptop,Mouse Gaming/ Gaming Mouse Terlaris HP M160 - USB 1000DPI RGB 3 Button - Putih,SET Gaming Gear Official,Jakarta Pusat,Rp140.000,4.9,4074,2249,https://www.tokopedia.com/setofficial/mouse-gaming-gaming-mouse-terlaris-hp-m160-usb-1000dpi-rgb-3-button-putih,1,"Belanja dari Official Store, kondisi barang diterima seperti sampah dan barang rongsokan. Terima kasih.",Anger,Negative
Komputer & Laptop,Rexus Mouse Wireless Gaming Avenger 110 - Perak,Rexus Official Store,Jakarta Pusat,Rp89.000,4.8,2281,1289,https://www.tokopedia.com/rexusid/rexus-mouse-wireless-gaming-avenger-110-perak,1,Ngaco banget pesen mouse tapi gak lengkap. Gak ada penutup batre sama bluetoothnya,Anger,Negative
Komputer & Laptop,Mouse Gaming HP M150 - 1600DPI USB Wired Macro Programmable - Hitam,SpecialDealShop,Jakarta Utara,Rp99.000,4.9,293,124,https://www.tokopedia.com/specialdealshop/mouse-gaming-hp-m150-1600dpi-usb-wired-macro-programmable-hitam,1,Barang emang harga aslinya sekitar 55 an tapi seller sok sok an bikin diskon yg dari 99rb di diskon 59rb.Olshop emang keras,Anger,Negative
Komputer & Laptop,RAM KINGSTON HYPERX FURY GAMING DDR3 8GB 1600MHz 12800 RAM PC DDR3 8GB,RAJA RAM NUSANTARA,Jakarta Selatan,"Rp345,000",4.9,8233,2821,https://www.tokopedia.com/rajaramnusantara/ram-kingston-hyperx-fury-gaming-ddr3-8gb-1600mhz-12800-ram-pc-ddr3-8gb,1,"salah beli gabisa dituker, pas di coba ternyata gabisa pas ditanya ini klaim garansi gimana yang bales malah bot. tai",Anger,Negative
Komputer & Laptop,KUKE KLS-808 Meja Lipat Laptop /Meja laptop lipat/Oxy Folding Table - Hitam,KUKE,Jakarta Barat,"Rp129,999",4.8,4330,2096,https://www.tokopedia.com/kuke/kuke-kls-808-meja-lipat-laptop-meja-laptop-lipat-oxy-folding-table-hitam,1,"sangat tidak puas, baik produknya dan pelayanannya, barang cacat, pada kondisi tertutup saya, mejanya tidak bisa menutup rapat, itu dikarenakan pemasangan engselnya tidak sejajar (1 tinggi, 1 pendek, ini yg menyebabkan listnya sobek, krn dipaksa saat menutup daun mejanya. jadi fix nya ini cacat pabrik bukan masalah pengiriman. dan ternyata komplain ga diterima oleh toko penjual, suruh hubungi sendiri ke kurirnya.",Anger,Negative
Komputer & Laptop,KUKE KLS-808 Meja Lipat Laptop /Meja laptop lipat/Oxy Folding Table - Hitam,KUKE,Jakarta Barat,"Rp129,999",4.8,4330,2096,https://www.tokopedia.com/kuke/kuke-kls-808-meja-lipat-laptop-meja-laptop-lipat-oxy-folding-table-hitam,1,Quality barang jelek. baut lepas terus,Anger,Negative
Komputer & Laptop,"RB - C78 Meja Laptop Lipat Portable Meja Belajar Anak Multifungsi Anti - POLOS, 03",RB TOYS AND TECHNOLOGY,Kab. Tangerang,Rp39.998,4.7,5936,2344,https://www.tokopedia.com/reborn88/rb-c78-meja-laptop-lipat-portable-meja-belajar-anak-multifungsi-anti-polos-03,1,BANYAKK RUSAKK DAN LECET NYAAAA !!!!,Anger,Negative
Komputer & Laptop,"USAMS Memory Card MicroSD CLASS 10 4gb 8gb 16gb 32gb 64gb - 4 gb",USAMS ID Official,Kota Tangerang,Rp45.000,4.9,1271,449,https://www.tokopedia.com/usamsidofficial/usams-memory-card-microsd-class-10-4gb-8gb-16gb-32gb-64gb-4-gb,1,"barang pesan 2 yang dateng 1 bayar harga 2 yg dateng 1 makasih ... ga ush dibuktikan ,cek aja pengeluaran barang nya -baru cek pembeli jgn pembeli yang ditanya2 unboxing ga terlalu penting abis2in quota",Anger,Negative
Komputer & Laptop,Mini Keyboard Wireless i8 2.4G Handheld Keyboard untuk smart tv TV Box - TANPA BUBBLE,Setia Mandiri Elektronik,Jakarta Barat,Rp51.000,4.7,793,280,https://www.tokopedia.com/setia-mandiri/mini-keyboard-wireless-i8-2-4g-handheld-keyboard-untuk-smart-tv-tv-box-tanpa-bubble,1,"keyboard tdk nyala sama sekali padahal baterai baru dicoba beberapa kali tdk bisa ,memang lebih murah dari toko lain ,barang tdk bisa sama saja bohong",Anger,Negative
Komputer & Laptop,Mini Keyboard Wireless i8 2.4G Handheld Keyboard untuk smart tv TV Box - TANPA BUBBLE,Setia Mandiri Elektronik,Jakarta Barat,Rp51.000,4.7,793,280,https://www.tokopedia.com/setia-mandiri/mini-keyboard-wireless-i8-2-4g-handheld-keyboard-untuk-smart-tv-tv-box-tanpa-bubble,1,barang rusak di kirim,Anger,Negative
Komputer & Laptop,"AONEZ Meja komputer lipat multifungsi, meja komputer portabel - B",AONEZ Official Store,Kab. Bekasi,Rp300.000,4.8,729,429,https://www.tokopedia.com/aonezofficial/aonez-meja-komputer-lipat-multifungsi-meja-komputer-portabel-b,1,"Gak bener nih, harusnya yang dateng tuh meja utuh, malah baut2 gak terpasang, dan baut2nya kecil banget... mau dilem ?? ngaco nih ****** !",Anger,Negative
Komputer & Laptop,Razer Hammerhead Pro V2,Razer Flagship Store,Jakarta Barat,"Rp975,000",4.9,6179,4182,https://www.tokopedia.com/razer/razer-hammerhead-pro-v2?src=topads,1,driver ngaco bukan tokonya. barang ok. itu smart namanya bengak. gua kasih puas komen jg lu. bintang satunya buat driver. *****,Anger,Negative
Komputer & Laptop,Windows 10 Pro Original Lisensi - INVOICE,multivisual,Kota Bekasi,"Rp18,000",4.9,11000,4765,https://www.tokopedia.com/multivisual/windows-10-pro-original-lisensi-invoice?src=topads,1,kecewa lah.gk ada penyelesaian.di chat kg di bls di wa kg di bls. lari gitu aj sampah.,Anger,Negative
Komputer & Laptop,"Logitech C920 Webcam PRO Full HD 1080p Autofocus, Noise-Cancelling",Logitech Official Store,Jakarta Timur,"Rp999,000",4.9,10900,4755,https://www.tokopedia.com/logitech/logitech-c920-webcam-pro-full-hd-1080p-autofocus-noise-cancelling,1,"Barang dikirim salah, pesan webcam logitech di logitech official kok bs dikirimmya headphone JBL! Dan penukaran barang butuh 4hari kerja! Sungguh lama",Anger,Negative
Komputer & Laptop,[FS] Logitech MK275 Wireless Keyboard Mouse Combo,Logitech Official Store,Jakarta Timur,"Rp200,000",4.9,3186,1525,https://www.tokopedia.com/logitech/fs-logitech-mk275-wireless-keyboard-mouse-combo,5,Bagus banget keyboardnya. Packing sangat aman karena double kardus. Warna juga keren.,Love,Positive
Komputer & Laptop,"Samoon Ace USB Cooling pad / Coolpad / Cooler / Kipas Pendingin Laptop

",F modern store,Kota Malang,"Rp46,000",4.7,1311,500,https://www.tokopedia.com/fmodern/samoon-ace-usb-cooling-pad-coolpad-cooler-kipas-pendingin-laptop,5,"AAAA BAGUS BANGET PENGIRIMANNYA CEPATT DAN AMAN JUGA PACKAGING NYA, BISA NYALA JUGA TDI UDH DICOBA,, BELI DGN HARGA RP0 SENENGGGBANGETT",Love,Positive
Komputer & Laptop,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,SS OLSHOOP,Jakarta Pusat,"Rp230,000",4.9,1408,721,https://www.tokopedia.com/ssolshoop/charger-adaptor-macbook-pro-2008-2009-2010-2011-2012-magsafe-1-60w-ori,5,"Terima Kasihh Boss, Mantappss.. Smoga Lancarr n Berkah Rezekinya..Smngttt Boss 🤩🤩🤲",Love,Positive
Komputer & Laptop,"cooling pad laptop tahan 24 jam 6.000 Rpm angin TOPAN - Gambar no 1, Bening",Suncell,Kota Surabaya,"Rp385,000",5,2716,1843,https://www.tokopedia.com/suncell/cooling-pad-laptop-tahan-24-jam-6-000-rpm-angin-topan-gambar-no-1-bening,5,barangnya buwaguusss.... sesuai pesanan.... angin nya kencang... seperti angin puting beliung.... laptop ademmmm benerrr,Love,Positive
